No,Type,Title,Authors,Volume,Paper_Link,PDF_Link,Code_Link
196,Method,Relaxed Gaussian Process Interpolation: a Goal-Oriented Approach to Bayesian Optimization,"SÃ©bastien J. Petit, Julien Bect, Emmanuel Vazquez",26,https://www.jmlr.org/papers/v26/22-0828.html,https://www.jmlr.org/papers/volume26/22-0828/22-0828.pdf,https://github.com/relaxedGP/regp_paper_experiments
197,Method,Calibrated Inference: Statistical Inference that Accounts for Both Sampling Uncertainty and Distributional Uncertainty,"Yujin Jeong, Dominik RothenhÃ¤usler",26,https://www.jmlr.org/papers/v26/23-0714.html,https://www.jmlr.org/papers/volume26/23-0714/23-0714.pdf,
198,Method,Decentralized Sparse Linear Regression via Gradient-Tracking,"Marie Maros, Gesualdo Scutari, Ying Sun, Guang Cheng",26,https://www.jmlr.org/papers/v26/23-1168.html,https://www.jmlr.org/papers/volume26/23-1168/23-1168.pdf,
199,Method,Optimal subsampling for high-dimensional partially linear models via machine learning methods,"Yujing Shao, Lei Wang, Heng Lian, Haiying Wang",26,https://www.jmlr.org/papers/v26/23-1475.html,https://www.jmlr.org/papers/volume26/23-1475/23-1475.pdf,
200,Method,Operator Learning for Hyperbolic PDEs,"Christopher Wang, Alex Townsend",26,https://www.jmlr.org/papers/v26/23-1724.html,https://www.jmlr.org/papers/volume26/23-1724/23-1724.pdf,https://github.com/chriswang030/OperatorLearningforHPDEs
201,Method,An Adaptive Parameter-free and Projection-free Restarting Level Set Method for Constrained Convex Optimization Under the Error Bound Condition,"Qihang Lin, Negar Soheili, Runchao Ma, Selvaprabu Nadarajah",26,https://www.jmlr.org/papers/v26/24-0201.html,https://www.jmlr.org/papers/volume26/24-0201/24-0201.pdf,
202,Method,Are Ensembles Getting Better All the Time?,"Pierre-Alexandre Mattei, Damien Garreau",26,https://www.jmlr.org/papers/v26/24-0408.html,https://www.jmlr.org/papers/volume26/24-0408/24-0408.pdf,https://github.com/pamattei/Getting-Better-Ensembles
203,Method,Variational Inference for Uncertainty Quantification: an Analysis of Trade-offs,"Charles C. Margossian, Loucas Pillaud-Vivien, Lawrence K. Saul",26,https://www.jmlr.org/papers/v26/24-0878.html,https://www.jmlr.org/papers/volume26/24-0878/24-0878.pdf,https://github.com/charlesm93/VI-ordering
204,Method,Reliever: Relieving the Burden of Costly Model Fits for Changepoint Detection,"Chengde Qian, Guanghui Wang, Changliang Zou",26,https://www.jmlr.org/papers/v26/24-1108.html,https://www.jmlr.org/papers/volume26/24-1108/24-1108.pdf,
205,Method,BoFire: Bayesian Optimization Framework Intended for Real Experiments,"Johannes P. DÃ¼rholt, Thomas S. Asche, Johanna Kleinekorte, Gabriel Mancino-Ball, Benjamin Schiller, Simon Sung, Julian Keupp, Aaron Osburg, Toby Boyne, Ruth Misener, Rosona Eldred, Chrysoula Kappatou, Robert M. Lee, Dominik Linzner, Wagner Steuer Costa, David Walz, Niklas Wulkow, Behrang Shafei",26,https://www.jmlr.org/papers/v26/24-1540.html,https://www.jmlr.org/papers/volume26/24-1540/24-1540.pdf,https://github.com/experimental-design/bofire
206,Method,Robust Point Matching with Distance Profiles,"YoonHaeng Hur, Yuehaw Khoo",26,https://www.jmlr.org/papers/v26/24-2224.html,https://www.jmlr.org/papers/volume26/24-2224/24-2224.pdf,
207,Method,Mixtures of Gaussian Process Experts with SMC^2,"Teemu HÃ¤rkÃ¶nen, Sara Wade, Kody Law, Lassi Roininen",26,https://www.jmlr.org/papers/v26/22-0973.html,https://www.jmlr.org/papers/volume26/22-0973/22-0973.pdf,https://github.com/ththarkonen/smc2-gp-moe
208,Method,Decentralized Asynchronous Optimization with DADAO allows Decoupling and Acceleration,"Adel Nabli, Edouard Oyallon",26,https://www.jmlr.org/papers/v26/23-0748.html,https://www.jmlr.org/papers/volume26/23-0748/23-0748.pdf,https://github.com/AdelNabli/DADAO/
209,Method,Efficient Methods for Non-stationary Online Learning,"Peng Zhao, Yan-Feng Xie, Lijun Zhang, Zhi-Hua Zhou",26,https://www.jmlr.org/papers/v26/23-1188.html,https://www.jmlr.org/papers/volume26/23-1188/23-1188.pdf,
210,Method,Stochastic Interpolants: A Unifying Framework for Flows and Diffusions,"Michael Albergo, Nicholas M. Boffi, Eric Vanden-Eijnden",26,https://www.jmlr.org/papers/v26/23-1605.html,https://www.jmlr.org/papers/volume26/23-1605/23-1605.pdf,
211,Method,Sparse Semiparametric Discriminant Analysis for High-dimensional Zero-inflated Data,"Hee Cheol Chung, Yang Ni, Irina Gaynanova",26,https://www.jmlr.org/papers/v26/24-0046.html,https://www.jmlr.org/papers/volume26/24-0046/24-0046.pdf,https://github.com/heech31/SEDA
212,Method,Learning-to-Optimize with PAC-Bayesian Guarantees: Theoretical Considerations and Practical Implementation,"Michael Sucker, Jalal Fadili, Peter Ochs",26,https://www.jmlr.org/papers/v26/24-0486.html,https://www.jmlr.org/papers/volume26/24-0486/24-0486.pdf,https://github.com/MichiSucker/Learning-to-Optimize-with-PAC-Bayes
213,Method,Generation of Geodesics with Actor-Critic Reinforcement Learning to Predict Midpoints,Kazumi Kasaura,26,https://www.jmlr.org/papers/v26/24-1020.html,https://www.jmlr.org/papers/volume26/24-1020/24-1020.pdf,https://github.com/omron-sinicx/midpoint_learning
214,Method,Deep Neural Networks are Adaptive to Function Regularity and Data Distribution in Approximation and Estimation,"Hao Liu, Jiahui Cheng, Wenjing Liao",26,https://www.jmlr.org/papers/v26/24-1148.html,https://www.jmlr.org/papers/volume26/24-1148/24-1148.pdf,
215,Method,Reinforcement Learning for Infinite-Dimensional Systems,"Wei Zhang, Jr-Shin Li",26,https://www.jmlr.org/papers/v26/24-1575.html,https://www.jmlr.org/papers/volume26/24-1575/24-1575.pdf,
216,Method,Unified Discrete Diffusion for Categorical Data,"Lingxiao Zhao, Xueying Ding, Lijun Yu, Leman Akoglu",26,https://www.jmlr.org/papers/v26/25-0171.html,https://www.jmlr.org/papers/volume26/25-0171/25-0171.pdf,https://github.com/LingxiaoShawn/USD3
217,Method,Biological Sequence Kernels with Guaranteed Flexibility,"Alan N. Amin, Debora S. Marks, Eli N. Weinstein",26,https://www.jmlr.org/papers/v26/23-0455.html,https://www.jmlr.org/papers/volume26/23-0455/23-0455.pdf,https://github.com/AlanNawzadAmin/Kernels-with-guarantees
218,Method,Scalable and Adaptive Variational Bayes Methods for Hawkes Processes,"Deborah Sulem, Vincent Rivoirard, Judith Rousseau",26,https://www.jmlr.org/papers/v26/23-1053.html,https://www.jmlr.org/papers/volume26/23-1053/23-1053.pdf,
219,Method,A Hybrid Weighted Nearest Neighbour Classifier for Semi-Supervised Learning,"Stephen M. S. Lee, Mehdi Soleymani",26,https://www.jmlr.org/papers/v26/23-1258.html,https://www.jmlr.org/papers/volume26/23-1258/23-1258.pdf,
220,Method,Optimal Rates of Kernel Ridge Regression under Source Condition in Large Dimensions,"Haobo Zhang, Yicheng Li, Weihao Lu, Qian Lin",26,https://www.jmlr.org/papers/v26/23-1679.html,https://www.jmlr.org/papers/volume26/23-1679/23-1679.pdf,
221,Method,Understanding Deep Representation Learning via Layerwise Feature Compression and Discrimination,"Peng Wang, Xiao Li, Can Yaras, Zhihui Zhu, Laura Balzano, Wei Hu, Qing Qu",26,https://www.jmlr.org/papers/v26/24-0047.html,https://www.jmlr.org/papers/volume26/24-0047/24-0047.pdf,https://github.com/Heimine/PNC_DLN
222,Method,Geometry and Stability of Supervised Learning Problems,"Facundo MÃ©moli, Brantley Vose, Robert C. Williamson",26,https://www.jmlr.org/papers/v26/24-0322.html,https://www.jmlr.org/papers/volume26/24-0322/24-0322.pdf,
223,Method,On the Natural Gradient of the Evidence Lower Bound,"Nihat Ay, Jesse van Oostrum, Adwait Datar",26,https://www.jmlr.org/papers/v26/24-0606.html,https://www.jmlr.org/papers/volume26/24-0606/24-0606.pdf,https://github.com/addat10/Nat-Gradient-ELBO.git
224,Method,Lexicographic Lipschitz Bandits: New Algorithms and a Lower Bound,"Bo Xue, Ji Cheng, Fei Liu, Yimu Wang, Lijun Zhang, Qingfu Zhang",26,https://www.jmlr.org/papers/v26/24-1047.html,https://www.jmlr.org/papers/volume26/24-1047/24-1047.pdf,
225,Method,Universality of Kernel Random Matrices and Kernel Regression in the Quadratic Regime,"Parthe Pandit, Zhichao Wang, Yizhe Zhu",26,https://www.jmlr.org/papers/v26/24-1533.html,https://www.jmlr.org/papers/volume26/24-1533/24-1533.pdf,
226,Method,Inferring Change Points in High-Dimensional Regression via Approximate Message Passing,"Gabriel Arpino, Xiaoqi Liu, Julia Gontarek, Ramji Venkataramanan",26,https://www.jmlr.org/papers/v26/24-1789.html,https://www.jmlr.org/papers/volume26/24-1789/24-1789.pdf,https://github.com/gabrielarpino/AMP_chgpt_reg
227,Method,Talent: A Tabular Analytics and Learning Toolbox,"Si-Yang Liu, Hao-Run Cai, Qi-Le Zhou, Huai-Hong Yin, Tao Zhou, Jun-Peng Jiang, Han-Jia Ye",26,https://www.jmlr.org/papers/v26/25-0512.html,https://www.jmlr.org/papers/volume26/25-0512/25-0512.pdf,https://github.com/LAMDA-Tabular/TALENT
228,Method,Algorithms for ridge estimation with convergence guarantees,"Wanli Qiao, Wolfgang Polonik",26,https://www.jmlr.org/papers/v26/21-0095.html,https://www.jmlr.org/papers/volume26/21-0095/21-0095.pdf,
229,Method,An Augmentation Overlap Theory of Contrastive Learning,"Qi Zhang, Yifei Wang, Yisen Wang",26,https://www.jmlr.org/papers/v26/22-1009.html,https://www.jmlr.org/papers/volume26/22-1009/22-1009.pdf,https://github.com/PKU-ML/GARC
230,Method,On the Representation of Pairwise Causal Background Knowledge and Its Applications in Causal Inference,"Zhuangyan Fang, Ruiqi Zhao, Yue Liu, Yangbo He",26,https://www.jmlr.org/papers/v26/23-0624.html,https://www.jmlr.org/papers/volume26/23-0624/23-0624.pdf,
231,Method,Statistical Inference of Random Graphs With a Surrogate Likelihood Function,"Dingbo Wu, Fangzheng Xie",26,https://www.jmlr.org/papers/v26/24-0153.html,https://www.jmlr.org/papers/volume26/24-0153/24-0153.pdf,https://fangzheng-xie.github.io/materials/lgraph_0.1.0.tar.gz
232,Method,Online Quantile Regression,"Yinan Shen, Dong Xia, Wen-Xin Zhou",26,https://www.jmlr.org/papers/v26/24-0589.html,https://www.jmlr.org/papers/volume26/24-0589/24-0589.pdf,
233,Method,Graph-accelerated Markov Chain Monte Carlo using Approximate Samples,"Leo L. Duan, Anirban Bhattacharya",26,https://www.jmlr.org/papers/v26/24-1024.html,https://www.jmlr.org/papers/volume26/24-1024/24-1024.pdf,https://github.com/leoduan/graph_acc_mcmc
234,Method,Physics Informed Kolmogorov-Arnold Neural Networks for Dynamical Analysis via Efficient-KAN and WAV-KAN,"Subhajit Patra, Sonali Panda, Bikram Keshari Parida, Mahima Arya, Kurt Jacobs, Denys I. Bondar, Abhijit Sen",26,https://www.jmlr.org/papers/v26/24-1278.html,https://www.jmlr.org/papers/volume26/24-1278/24-1278.pdf,https://github.com/AI-and-Quantum-Computing/PIKAN
235,Method,On Probabilistic Embeddings in Optimal Dimension Reduction,"Ryan Murray, Adam Pickarski",26,https://www.jmlr.org/papers/v26/24-1461.html,https://www.jmlr.org/papers/volume26/24-1461/24-1461.pdf,
236,Method,(De)-regularized Maximum Mean Discrepancy Gradient Flow,"Zonghao Chen, Aratrika Mustafi, Pierre Glaser, Anna Korba, Arthur Gretton, Bharath K. Sriperumbudur",26,https://www.jmlr.org/papers/v26/24-1574.html,https://www.jmlr.org/papers/volume26/24-1574/24-1574.pdf,
237,Method,Generalized multi-view model: Adaptive density estimation under low-rank constraints,"Julien Chhor, Olga Klopp, Alexandre B. Tsybakov",26,https://www.jmlr.org/papers/v26/24-1729.html,https://www.jmlr.org/papers/volume26/24-1729/24-1729.pdf,https://github.com/hi-paris/Lowrankdensity
238,Method,"Revisiting Gradient Normalization and Clipping for Nonconvex SGD under Heavy-Tailed Noise: Necessity, Sufficiency, and Acceleration","Tao Sun, Xinwang Liu, Kun Yuan",26,https://www.jmlr.org/papers/v26/24-1991.html,https://www.jmlr.org/papers/volume26/24-1991/24-1991.pdf,
239,Method,Stochastic Interior-Point Methods for Smooth Conic Optimization with Applications,"Chuan He, Zhanwang Deng",26,https://www.jmlr.org/papers/v26/24-2158.html,https://www.jmlr.org/papers/volume26/24-2158/24-2158.pdf,https://github.com/ChuanH6/SIPM
240,Method,Fair Text Classification via Transferable Representations,"Thibaud Leteno, Michael Perrot, Charlotte Laclau, Antoine Gourru, Christophe Gravier",26,https://www.jmlr.org/papers/v26/25-0485.html,https://www.jmlr.org/papers/volume26/25-0485/25-0485.pdf,https://github.com/LetenoThibaud/wasserstein_fair_classification
241,Method,Decentralized Bilevel Optimization: A Perspective from Transient Iteration Complexity,"Boao Kong, Shuchen Zhu, Songtao Lu, Xinmeng Huang, Kun Yuan",26,https://www.jmlr.org/papers/v26/25-0677.html,https://www.jmlr.org/papers/volume26/25-0677/25-0677.pdf,
242,Method,Gold-medalist Performance in Solving Olympiad Geometry with AlphaGeometry2,"Yuri Chervonyi, Trieu H. Trinh, Miroslav OlÅ¡Ã¡k, Xiaomeng Yang, Hoang H. Nguyen, Marcelo Menegali, Junehyuk Jung, Junsu Kim, Vikas Verma, Quoc V. Le, Thang Luong",26,https://www.jmlr.org/papers/v26/25-1654.html,https://www.jmlr.org/papers/volume26/25-1654/25-1654.pdf,https://github.com/google-deepmind/alphageometry2
243,Method,Hierarchical and Stochastic Crystallization Learning: Geometrically Leveraged Nonparametric Regression with Delaunay Triangulation,"Jiaqi Gu, Guosheng Yin",26,https://www.jmlr.org/papers/v26/21-0930.html,https://www.jmlr.org/papers/volume26/21-0930/21-0930.pdf,
244,Method,Piecewise deterministic sampling with splitting schemes,"Andrea Bertazzi, Paul Dobson, Pierre MonmarchÃ©",26,https://www.jmlr.org/papers/v26/23-0036.html,https://www.jmlr.org/papers/volume26/23-0036/23-0036.pdf,https://github.com/andreabertazzi/splittingschemes_PDMP
245,Method,General Loss Functions Lead to (Approximate) Interpolation in High Dimensions,"Kuo-Wei Lai, Vidya Muthukumar",26,https://www.jmlr.org/papers/v26/23-1078.html,https://www.jmlr.org/papers/volume26/23-1078/23-1078.pdf,
246,Method,Efficient Knowledge Deletion from Trained Models Through Layer-wise Partial Machine Unlearning,"Vinay Chakravarthi Gogineni, Esmaeil S. Nadimi",26,https://www.jmlr.org/papers/v26/24-0469.html,https://www.jmlr.org/papers/volume26/24-0469/24-0469.pdf,
247,Method,Stable learning using spiking neural networks equipped with affine encoders and decoders,"A. Martina Neuman, Dominik Dold, Philipp Christian Petersen",26,https://www.jmlr.org/papers/v26/24-0658.html,https://www.jmlr.org/papers/volume26/24-0658/24-0658.pdf,https://github.com/dodo47/affineSNN
248,Method,Infinite-dimensional Mahalanobis Distance with Applications to Kernelized Novelty Detection,"Nikita Zozoulenko, Thomas Cass, Lukas Gonon",26,https://www.jmlr.org/papers/v26/24-1126.html,https://www.jmlr.org/papers/volume26/24-1126/24-1126.pdf,https://github.com/nikitazozoulenko/kernel-timeseries-anomaly-detection
249,Method,"A Unified Framework to Enforce, Discover, and Promote Symmetry in Machine Learning","Samuel E. Otto, Nicholas Zolman, J. Nathan Kutz, Steven L. Brunton",26,https://www.jmlr.org/papers/v26/24-1315.html,https://www.jmlr.org/papers/volume26/24-1315/24-1315.pdf,https://github.com/nzolman/unified-symmetry-ml
250,Method,Convergence Rates for Non-Log-Concave Sampling and Log-Partition Estimation,"David HolzmÃ¼ller, Francis Bach",26,https://www.jmlr.org/papers/v26/24-1494.html,https://www.jmlr.org/papers/volume26/24-1494/24-1494.pdf,https://github.com/dholzmueller/sampling_experiments
251,Method,An Asymptotically Optimal Coordinate Descent Algorithm for Learning Bayesian Networks from Gaussian Models,"Tong Xu, Simge KÃ¼Ã§Ã¼kyavuz, Ali Shojaie, Armeen Taeb",26,https://www.jmlr.org/papers/v26/24-1657.html,https://www.jmlr.org/papers/volume26/24-1657/24-1657.pdf,https://github.com/AtomXT/coordinate-descent-for-bayesian-networks
252,Method,Jackpot: Approximating Uncertainty Domains with Adversarial Manifolds,"NathanaÃ«l Munier, Emmanuel Soubies, Pierre Weiss",26,https://www.jmlr.org/papers/v26/24-1769.html,https://www.jmlr.org/papers/volume26/24-1769/24-1769.pdf,https://github.com/munnath/jackpot
253,Method,Minimax Optimal Two-Sample Testing under Local Differential Privacy,"Jongmin Mun, Seungwoo Kwak, Ilmun Kim",26,https://www.jmlr.org/papers/v26/24-2016.html,https://www.jmlr.org/papers/volume26/24-2016/24-2016.pdf,https://github.com/Jong-Min-Moon/optimal-local-dp-two-sample.git
254,Method,Scaling Capability in Token Space: An Analysis of Large Vision Language Model,"Tenghui Li, Guoxu Zhou, Xuyang Zhao, Qibin Zhao",26,https://www.jmlr.org/papers/v26/24-2243.html,https://www.jmlr.org/papers/volume26/24-2243/24-2243.pdf,
255,Method,VFOSA: Variance-Reduced Fast Operator Splitting Algorithms for Generalized Equations,Quoc Tran-Dinh,26,https://www.jmlr.org/papers/v26/25-0500.html,https://www.jmlr.org/papers/volume26/25-0500/25-0500.pdf,
256,Method,Differentially Private Multivariate Medians,"Kelly Ramsay, Aukosh Jagannath, Shoja'eddin Chenouri",26,https://www.jmlr.org/papers/v26/25-0763.html,https://www.jmlr.org/papers/volume26/25-0763/25-0763.pdf,https://github.com/12ramsake/DP-MVT-Medians
257,Method,Convergence and Sample Complexity of Natural Policy Gradient Primal-Dual Methods for Constrained MDPs,"Dongsheng Ding, Kaiqing Zhang, Jiali Duan, Tamer Basar, Mihailo R. Jovanovic",26,https://www.jmlr.org/papers/v26/22-0622.html,https://www.jmlr.org/papers/volume26/22-0622/22-0622.pdf,
258,Method,Differentially Private Bootstrap: New Privacy Analysis and Inference Strategies,"Zhanyu Wang, Guang Cheng, Jordan Awan",26,https://www.jmlr.org/papers/v26/23-0514.html,https://www.jmlr.org/papers/volume26/23-0514/23-0514.pdf,https://github.com/Zhanyu-Wang/Differentially_Private_Bootstrap
259,Method,On the Utility of Equal Batch Sizes for Inference in Stochastic Gradient Descent,"Rahul Singh, Abhinek Shukla, Dootika Vats",26,https://www.jmlr.org/papers/v26/24-0094.html,https://www.jmlr.org/papers/volume26/24-0094/24-0094.pdf,https://github.com/Abhinek-Shukla/SGD-EBS
260,Method,Collaborative likelihood-ratio estimation over graphs,"Alejandro de la Concha, Nicolas Vayatis, Argyris Kalogeratos",26,https://www.jmlr.org/papers/v26/24-0565.html,https://www.jmlr.org/papers/volume26/24-0565/24-0565.pdf,https://github.com/AlejandrodelaConcha/Collaborative-Likelihood-Ratio-Estimation-over-Graphs
261,Method,Fast Computation of Superquantile-Constrained Optimization Through Implicit Scenario Reduction,"Jake Roth, Ying Cui",26,https://www.jmlr.org/papers/v26/24-0752.html,https://www.jmlr.org/papers/volume26/24-0752/24-0752.pdf,https://github.com/jacob-roth/superquantile-opt
262,Method,Efficient Online Prediction for High-Dimensional Time Series via Joint Tensor Tucker Decomposition,"Zhenting Luan, Defeng Sun, Haoning Wang, Liping Zhang",26,https://www.jmlr.org/papers/v26/24-1229.html,https://www.jmlr.org/papers/volume26/24-1229/24-1229.pdf,
263,Method,On the Robustness of Kernel Goodness-of-Fit Tests,"Xing Liu, FranÃ§ois-Xavier Briol",26,https://www.jmlr.org/papers/v26/24-1365.html,https://www.jmlr.org/papers/volume26/24-1365/24-1365.pdf,https://github.com/XingLLiu/robust-kernel-test
264,Method,Fundamental Limits of Membership Inference Attacks on Machine Learning Models,"Eric Aubinais, Elisabeth Gassiat, Pablo Piantanida",26,https://www.jmlr.org/papers/v26/24-1515.html,https://www.jmlr.org/papers/volume26/24-1515/24-1515.pdf,
265,Method,Identifiability of Causal Graphs under Non-Additive Conditionally Parametric Causal Models,"Juraj Bodik, ValÃ©rie Chavez-Demoulin",26,https://www.jmlr.org/papers/v26/24-1662.html,https://www.jmlr.org/papers/volume26/24-1662/24-1662.pdf,https://github.com/jurobodik/Causal_CPCM.git
266,Method,Hopfield-Fenchel-Young Networks: A Unified Framework for Associative Memory Retrieval,"Saul Santos, Vlad Niculae, Daniel McNamee, Andre F.T. Martins",26,https://www.jmlr.org/papers/v26/24-1961.html,https://www.jmlr.org/papers/volume26/24-1961/24-1961.pdf,https://github.com/deep-spin/HFYN
267,Method,TorchCP: A Python Library for Conformal Prediction,"Jianguo Huang, Jianqing Song, Xuanning Zhou, Bingyi Jing, Hongxin Wei",26,https://www.jmlr.org/papers/v26/24-2141.html,https://www.jmlr.org/papers/volume26/24-2141/24-2141.pdf,https://github.com/ml-stat-Sustech/TorchCP
268,Method,Towards Unified Native Spaces in Kernel Methods,"Xavier Emery, Emilio Porcu, Moreno Bevilacqua",26,https://www.jmlr.org/papers/v26/25-0022.html,https://www.jmlr.org/papers/volume26/25-0022/25-0022.pdf,
269,Method,Optimal Complexity in Byzantine-Robust Distributed Stochastic Optimization with Data Heterogeneity,"Qiankun Shi, Jie Peng, Kun Yuan, Xiao Wang, Qing Ling",26,https://www.jmlr.org/papers/v26/25-0613.html,https://www.jmlr.org/papers/volume26/25-0613/25-0613.pdf,
270,Method,Towards Understanding Gradient Flow Dynamics of Homogeneous Neural Networks Beyond the Origin,"Akshay Kumar, Jarvis Haupt",26,https://www.jmlr.org/papers/v26/25-1089.html,https://www.jmlr.org/papers/volume26/25-1089/25-1089.pdf,https://github.com/akk0135/beyond_origin_experiments
271,Method,Optimal Functional Bilinear Regression with Two-dimensional Functional Covariates via Reproducing Kernel Hilbert Space,"Dan Yang, Jianlong Shao, Haipeng Shen, Hongtu Zhu",26,https://www.jmlr.org/papers/v26/18-073.html,https://www.jmlr.org/papers/volume26/18-073/18-073.pdf,
272,Method,Sketching in High-Dimensional Regression With Big Data Using Gaussian Scale Mixture Priors,"Rajarshi Guhaniyogi, Aaron Wolfe Scheffler",26,https://www.jmlr.org/papers/v26/22-0887.html,https://www.jmlr.org/papers/volume26/22-0887/22-0887.pdf,
273,Method,FedHB: Hierarchical Bayesian Federated Learning,"Minyoung Kim, Timothy Hospedales",26,https://www.jmlr.org/papers/v26/23-1350.html,https://www.jmlr.org/papers/volume26/23-1350/23-1350.pdf,
274,Method,"Good regularity creates large learning rate implicit biases: edge of stability, balancing, and catapult","Yuqing Wang, Zhenghao Xu, Tuo Zhao, Molei Tao",26,https://www.jmlr.org/papers/v26/23-1691.html,https://www.jmlr.org/papers/volume26/23-1691/23-1691.pdf,
275,Method,Substitute Adjustment via Recovery of Latent Variables,"Jeffrey Adams, Niels Richard Hansen",26,https://www.jmlr.org/papers/v26/24-0309.html,https://www.jmlr.org/papers/volume26/24-0309/24-0309.pdf,
276,Method,Physics-Informed Deep Learning and Compressive Collocation for High-Dimensional Diffusion-Reaction Equations: Practical Existence Theory and Numerics,"Simone Brugiapaglia, Nick Dexter, Samir Karam, Weiqi Wang",26,https://www.jmlr.org/papers/v26/24-0884.html,https://www.jmlr.org/papers/volume26/24-0884/24-0884.pdf,https://github.com/WeiqiWangMath/PINN_high_dimensional_PDE
277,Method,"The GeometricKernels Package: Heat and MatÃ©rn Kernels for Geometric Learning on Manifolds, Meshes, and Graphs","Peter Mostowsky, Vincent Dutordoir, Iskander Azangulov, NoÃ©mie Jaquier, Michael John Hutchinson, Aditya Ravuri, Leonel Rozo, Alexander Terenin, Viacheslav Borovitskiy",26,https://www.jmlr.org/papers/v26/24-1185.html,https://www.jmlr.org/papers/volume26/24-1185/24-1185.pdf,https://github.com/geometric-kernels/GeometricKernels
278,Method,Combining Climate Models using Bayesian Regression Trees and Random Paths,"John C. Yannotty, Thomas J. Santner, Bo Li, Matthew T. Pratola",26,https://www.jmlr.org/papers/v26/24-1584.html,https://www.jmlr.org/papers/volume26/24-1584/24-1584.pdf,
279,Method,Concentration of Cumulative Reward in Markov Decision Processes,"Borna Sayedana, Peter E. Caines, Aditya Mahajan",26,https://www.jmlr.org/papers/v26/24-2047.html,https://www.jmlr.org/papers/volume26/24-2047/24-2047.pdf,
280,Method,Bias-variance decompositions: the exclusive privilege of Bregman divergences,Tom Heskes,26,https://www.jmlr.org/papers/v26/25-0211.html,https://www.jmlr.org/papers/volume26/25-0211/25-0211.pdf,
281,Method,Optimal Decentralized Composite Optimization for Strongly Convex Functions,"Haishan Ye, Xiangyu Chang",26,https://www.jmlr.org/papers/v26/25-0397.html,https://www.jmlr.org/papers/volume26/25-0397/25-0397.pdf,
282,Method,Backward Filtering Forward Guiding,"Frank H. van der Meulen, S. Sommer",26,https://www.jmlr.org/papers/v26/25-1130.html,https://www.jmlr.org/papers/volume26/25-1130/25-1130.pdf,https://github.com/computationalevolutionarymorphometry/hyperiax/
283,Method,Geometric Operator Learning with Optimal Transport,"Xinyi Li, Zongyi Li, Nikola Kovachki, Anima Anandkumar",26,https://www.jmlr.org/papers/v26/25-1380.html,https://www.jmlr.org/papers/volume26/25-1380/25-1380.pdf,
284,Method,Almost Sure Convergence of Dropout Algorithms for Neural Networks,"Albert Senen--Cerda, Jaron Sanders",26,https://www.jmlr.org/papers/v26/20-1396.html,https://www.jmlr.org/papers/volume26/20-1396/20-1396.pdf,
285,Method,Nonlinear functional regression by functional deep neural network with kernel embedding,"Zhongjie Shi, Jun Fan, Linhao Song, Ding-Xuan Zhou, Johan A.K. Suykens",26,https://www.jmlr.org/papers/v26/23-0659.html,https://www.jmlr.org/papers/volume26/23-0659/23-0659.pdf,
286,Method,Step and Smooth Decompositions as Topological Clustering,"Luciano Vinas, Arash A. Amini",26,https://www.jmlr.org/papers/v26/23-1490.html,https://www.jmlr.org/papers/volume26/23-1490/23-1490.pdf,
287,Method,Client Selection for Federated Policy Optimization with Environment Heterogeneity,"Zhijie Xie, Shenghui Song",26,https://www.jmlr.org/papers/v26/24-0233.html,https://www.jmlr.org/papers/volume26/24-0233/24-0233.pdf,https://github.com/ShiehShieh/FedPOHCS
288,Method,CAP: A General Algorithm for Online Selective Conformal Prediction with FCR Control,"Yajie Bao, Yuyang Huo, Haojie Ren, Changliang Zou",26,https://www.jmlr.org/papers/v26/24-0452.html,https://www.jmlr.org/papers/volume26/24-0452/24-0452.pdf,
289,Method,Proper losses regret at least 1/2-order,"Han Bao, Asuka Takatsu",26,https://www.jmlr.org/papers/v26/24-1112.html,https://www.jmlr.org/papers/volume26/24-1112/24-1112.pdf,
290,Method,DeepCAVE: A Visualization and Analysis Tool for Automated Machine Learning,"Sarah Segel, Helena Graf, Edward Bergman, Kristina Thieme, Marcel Wever, Alexander Tornede, Frank Hutter, Marius Lindauer",26,https://www.jmlr.org/papers/v26/24-1353.html,https://www.jmlr.org/papers/volume26/24-1353/24-1353.pdf,https://github.com/automl/deepcave
291,Method,Equivariant Manifold Neural ODEs and Differential Invariants,"Emma Andersdotter, Daniel Persson, Fredrik Ohlsson",26,https://www.jmlr.org/papers/v26/24-1888.html,https://www.jmlr.org/papers/volume26/24-1888/24-1888.pdf,
292,Method,The Z-Gromov-Wasserstein Distance,"Martin Bauer, Facundo MÃ©moli, Tom Needham, Mao Nishino",26,https://www.jmlr.org/papers/v26/24-2189.html,https://www.jmlr.org/papers/volume26/24-2189/24-2189.pdf,
293,Method,O(d/T) Convergence Theory for Diffusion Probabilistic Models under Minimal Assumptions,"Gen Li, Yuling Yan",26,https://www.jmlr.org/papers/v26/25-0272.html,https://www.jmlr.org/papers/volume26/25-0272/25-0272.pdf,
294,Method,Optimal Denoising in Score-Based Generative Models: The Role of Data Regularity,"Eliot Beyler, Francis Bach",26,https://www.jmlr.org/papers/v26/25-0544.html,https://www.jmlr.org/papers/volume26/25-0544/25-0544.pdf,
